[1.2410908026418996, 2.5871604955410907]
[1.5441889762706618, 2.4427579126262504]
[1.1625590783825706, 1.1039064230842581]
[1.3739553163926195, 1.6961892109865455]
[-0.2814008466431761, 1.1885679638718134]
[1.210423226205393, 0.6606116935032044]
[1.4181983722918876, 1.7356315387638732]
[0.7415805254281501, 2.226224926561604]
[-1.1370959202983162, 2.7913441917587916]
[0.23727668257732415, 1.5566712083571155]
[1.4845496910462863, 1.3298207313631207]
[-3.2741129180136066, 2.894659195595991]
[1.244062553415001, 0.9590079125821146]
[-0.03324673981802568, 3.070967170745054]
[1.8004018036813871, 1.2256330469552092]
[3.0082747052973344, -7.686323874913599]
[0.7278464302667261, 3.2270789581702486]
[0.23877402098712605, 2.80361359820625]
[1.2608325787859187, 1.6658292781284656]
[1.62587144130465, 1.8321871690843883]
[4.85112826141624e+28, -2.9002379781986356e+28]
[1.2404971629129775, 3.2270016786186373]
[0.29467418311278215, 0.9550013727654693]
[0.44148871949202634, 0.2836262335047082]
[0.8743957492822217, 1.4143250875487916]
[-13.170524474742322, -3.072769134450882]
[0.46347824391300496, 2.398009630766146]
[2.176057109568991, 2.3122962824367175]
[1.605852394236288, 1.679163953069175]
[0.6250649732065953, 2.497009894245769]
